"006050","국영지앤엠 ","2120","-45","-2.08",,,"1462","1.45","0","0.00"
"060480","국일신동 ","3960","-35","-0.88","8","495.00","4244","0.93","30","0.76"
"078130","국일제지 ","5560","-130","-2.28",,,"548","10.15","0","0.00"
"307750","국전약품 ","14450","1450","11.15",,,"797","18.13","0","0.00"
"002720","국제약품 ","6940","-10","-0.14","120","57.83","3659","1.90","0","0.00"
"204020","그리티 ","3260","-40","-1.21","49","66.53","3573","0.91","30","0.92"
"083420","그린케미칼 ","10800","-50","-0.46","442","24.43","4718","2.29","210","1.94"
"186230","그린플러스 ","18300","700","3.98",,,"3465","5.28","0","0.00"
"014530","극동유화 ","4400","-45","-1.01","213","20.66","4917","0.89","140","3.18"
"204620","글로벌텍스프리 ","3480","-15","-0.43",,,"1823","1.91","0","0.00"
"019660","글로본 ","4315","65","1.53",,,"585","7.38","0","0.00"
"014280","금강공업 ","8300","-30","-0.36",,,"10094","0.82","40","0.48"
"014285","금강공업우 ","13750","450","3.38",,,,,"50","0.36"
"053260","금강철강 ","5290","-10","-0.19","172","30.76","5941","0.89","100","1.89"
"008870","금비 ","72000","700","0.98",,,"99607","0.72","1300","1.81"
"001570","금양 ","5090","230","4.73",,,"1797","2.83","0","0.00"
"002990","금호건설 ","13050","-50","-0.38","741","17.61","10569","1.23","500","3.83"
"002995","금호건설우 ","33550","-850","-2.47",,,,,"550","1.64"
"011780","금호석유 ","194500","-6000","-2.99","20881","9.31","94002","2.07","4200","2.16"
"011785","금호석유우 ","121500","-4500","-3.57",,,,,"4250","3.50"
"214330","금호에이치티 ","2470","50","2.07",,,"1876","1.32","0","0.00"
"001210","금호전기 ","3595","-305","-7.82",,,"1369","2.63","0","0.00"
"073240","금호타이어 ","5820","20","0.34",,,"4065","1.43","0","0.00"
"036190","금화피에스시 ","31900","-550","-1.69","5034","6.34","42823","0.74","1300","4.08"
"049080","기가레인 ","2380","-20","-0.83",,,"698","3.41","0","0.00"
"035460","기산텔레콤 ","3300","-30","-0.90","3","1100.00","2200","1.50","0","0.00"
"092440","기신정기 ","4370","-60","-1.35","335","13.04","8360","0.52","150","3.43"
"000270","기아 ","82600","-1600","-1.90","3710","22.26","73740","1.12","1000","1.21"
"024110","기업은행 ","10150","50","0.50","1977","5.13","31597","0.32","471","4.64"
"013700","까뮤이앤씨 ","2650","35","1.34","208","12.74","1833","1.45","20","0.75"
"308100","까스텔바작 ","14150","200","1.43","727","19.46","12351","1.15","0","0.00"
"004540","깨끗한나라 ","4980","-15","-0.30","1023","4.87","5765","0.86","100","2.01"
"004545","깨끗한나라우 ","23800","-200","-0.83",,,,,"110","0.46"
"187790","나노 ","2110","0","0.00",,,"1667","1.27","0","0.00"
"286750","나노브릭 ","7750","50","0.65",,,"1550","5.00","0","0.00"
"151910","나노스 ","5660","-50","-0.88",,,"250","22.64","0","0.00"
